Date,TMIN (¡C),TMAX (¡C),Ave Wind Speed,PRCP (mm),SNOW (mm)
2015-12-14T00:00:00,11.7,19.4,2.1,8.4,0
2015-12-15T00:00:00,11.7,20,4.7,2.3,0
2015-12-16T00:00:00,7.8,11.7,2.4,1,0
2015-12-17T00:00:00,10,15,2.2,30.7,0
2015-12-18T00:00:00,3.3,13.9,3,0,0
2015-12-19T00:00:00,1.7,4.4,4.2,0,0
2015-12-20T00:00:00,1.1,6.1,2.7,0,0
2015-12-21T00:00:00,3.9,13.3,3.2,0,0
2015-12-22T00:00:00,11.7,16.7,2.2,4.8,0
2015-12-23T00:00:00,11.1,17.8,1.6,39.4,0
2015-12-24T00:00:00,17.2,22.2,2,0.3,0
2015-12-25T00:00:00,13.9,18.9,0.4,0.3,0
2015-12-26T00:00:00,8.3,15,3.6,0,0
2015-12-27T00:00:00,7.8,16.1,2.6,3,0
2015-12-28T00:00:00,1.1,7.8,3.7,0.8,0
2015-12-29T00:00:00,1.1,7.8,3.1,11.4,0
2015-12-30T00:00:00,3.3,8.9,1.8,4.8,0
2015-12-31T00:00:00,5.6,8.9,2.4,0.8,0
2016-01-01T00:00:00,1.1,5.6,3.4,0,0
2016-01-02T00:00:00,0,4.4,3,0,0
2016-01-03T00:00:00,1.7,7.2,3.5,0,0
2016-01-04T00:00:00,-9.9,2.2,3.8,0,0
2016-01-05T00:00:00,-11.6,-1.6,2.3,0,0
2016-01-06T00:00:00,-3.8,5,1.6,0,0
2016-01-07T00:00:00,-0.5,7.8,1.1,0,0
2016-01-08T00:00:00,-0.5,7.8,1.9,0,0
2016-01-09T00:00:00,4.4,8.3,3.6,0,0
2016-01-10T00:00:00,4.4,15,4.4,45.7,0
2016-01-11T00:00:00,-3.2,4.4,4.7,0,0
2016-01-12T00:00:00,-3.8,6.7,2.7,0,0
2016-01-13T00:00:00,-5.5,-1,4.4,0,0
2016-01-14T00:00:00,-5.5,3.3,2.2,0,0
2016-01-15T00:00:00,1.1,10.6,2.3,0,0
2016-01-16T00:00:00,5.6,11.1,3,6.1,0
2016-01-17T00:00:00,-1,5.6,2.5,1.3,1
2016-01-18T00:00:00,-7.7,-0.5,5.3,0,0
2016-01-19T00:00:00,-8.8,-2.1,4.9,0,0
2016-01-20T00:00:00,-2.7,2.8,2.5,0,0
2016-01-21T00:00:00,-3.2,2.2,2.7,0,0
2016-01-22T00:00:00,-6,-1,2.9,0.3,0.5
2016-01-23T00:00:00,-4.3,-2.7,7,58.7,69.3
2016-01-24T00:00:00,-6.6,1.7,2.6,0,0
2016-01-25T00:00:00,-2.1,3.9,1.5,0,0
2016-01-26T00:00:00,3.3,8.9,2.9,0,0
2016-01-27T00:00:00,1.1,8.3,3,0,0
2016-01-28T00:00:00,0,5.6,2,0,0
2016-01-29T00:00:00,-1,5,3.5,0,0
2016-01-30T00:00:00,-2.1,3.9,3.1,0,0
2016-01-31T00:00:00,2.2,13.3,2.3,0,0
2016-02-01T00:00:00,6.7,15,2.6,0.3,0
2016-02-02T00:00:00,3.3,10,1.6,0,0
2016-02-03T00:00:00,5.6,15,2.9,18.5,0
2016-02-04T00:00:00,6.7,15,2.6,0,0
2016-02-05T00:00:00,-0.5,6.7,3.7,13.5,6.4
2016-02-06T00:00:00,-1,4.4,2.5,0,0
2016-02-07T00:00:00,0.6,8.3,2.4,0,0
2016-02-08T00:00:00,-2.1,3.9,4.7,1.3,0.3
2016-02-09T00:00:00,-2.7,2.2,1.8,0,0
2016-02-10T00:00:00,-0.5,3.9,2.6,0.3,0
2016-02-11T00:00:00,-7.7,-0.5,4.5,0,0
2016-02-12T00:00:00,-9.3,-2.7,3,0,0
2016-02-13T00:00:00,-14.3,-5.5,5.5,0,0
2016-02-14T00:00:00,-18.2,-9.3,2.8,0,0
2016-02-15T00:00:00,-10.5,1.7,2.4,11.2,3.6
2016-02-16T00:00:00,1.7,12.2,3.5,25.7,0
2016-02-17T00:00:00,1.7,3.9,3.3,0,0
2016-02-18T00:00:00,-2.7,2.2,3.2,0,0
2016-02-19T00:00:00,-4.3,3.9,2.4,0,0
2016-02-20T00:00:00,3.9,16.1,3.3,0,0
2016-02-21T00:00:00,6.7,12.8,2.2,0.8,0
2016-02-22T00:00:00,3.3,11.1,2.3,0,0
2016-02-23T00:00:00,1.7,4.4,6.5,7.6,0
2016-02-24T00:00:00,2.2,15.6,4.7,31,0
2016-02-25T00:00:00,2.8,16.1,4,0.5,0
2016-02-26T00:00:00,-2.7,3.9,3.9,0,0
2016-02-27T00:00:00,-3.2,5,2.7,0,0
2016-02-28T00:00:00,3.3,15.6,3.3,0,0
2016-02-29T00:00:00,8.3,16.1,3.8,1.3,0
2016-03-01T00:00:00,3.9,11.1,3.4,0,0
2016-03-02T00:00:00,-1.6,12.8,4.7,3.6,0
2016-03-03T00:00:00,-3.2,2.2,2.6,0,0
2016-03-04T00:00:00,-1,3.9,3.9,2.8,1
2016-03-05T00:00:00,-2.1,5,1.9,0,0
2016-03-06T00:00:00,0,6.7,1.5,0,0
2016-03-07T00:00:00,2.2,15.6,3.5,0,0
2016-03-08T00:00:00,8.3,19.4,1.5,0,0
2016-03-09T00:00:00,6.7,25,1,0,0
2016-03-10T00:00:00,17.2,26.1,2.2,0,0
2016-03-11T00:00:00,8.9,20,2.7,1.5,0
2016-03-12T00:00:00,4.4,15,2.3,0,0
2016-03-13T00:00:00,10,16.7,1.6,0,0
2016-03-14T00:00:00,4.4,10.6,6.3,7.4,0
2016-03-15T00:00:00,6.7,13.9,2.4,0,0
2016-03-16T00:00:00,8.9,18.3,1.6,0.5,0
2016-03-17T00:00:00,7.2,17.2,2.2,0,0
2016-03-18T00:00:00,5.6,13.9,3.9,0,0
2016-03-19T00:00:00,2.2,7.8,2.3,0,0
2016-03-20T00:00:00,0,6.1,4.3,1.8,0
2016-03-21T00:00:00,0,10,3.6,1.5,1.3
2016-03-22T00:00:00,1.7,13.3,3.1,0,0
2016-03-23T00:00:00,8.9,21.7,2.7,0,0
2016-03-24T00:00:00,6.7,12.8,4.1,0,0
2016-03-25T00:00:00,6.7,22.2,1.7,1,0
2016-03-26T00:00:00,3.3,12.8,2.9,0,0
2016-03-27T00:00:00,6.1,12.8,2.5,0,0
2016-03-28T00:00:00,5.6,16.7,4.5,9.7,0
2016-03-29T00:00:00,4.4,11.7,5.2,0,0
2016-03-30T00:00:00,2.8,13.3,2.4,0,0
2016-03-31T00:00:00,9.4,22.8,3,0,0
2016-04-01T00:00:00,16.1,26.1,3,0.5,0
2016-04-02T00:00:00,9.4,16.1,2.2,4.1,0
2016-04-03T00:00:00,1.1,10,5.7,2.3,0
2016-04-04T00:00:00,-1.6,7.2,3.2,11.9,0
2016-04-05T00:00:00,-3.2,6.1,3.7,0,0
2016-04-06T00:00:00,-1,8.9,2.7,0,0
2016-04-07T00:00:00,8.9,14.4,3.1,2.3,0
2016-04-08T00:00:00,4.4,10,3.2,0.3,0
2016-04-09T00:00:00,2.2,6.1,2.9,2.8,0
2016-04-10T00:00:00,-0.5,10,2.2,0,0
2016-04-11T00:00:00,6.1,18.3,3.1,0.3,0
2016-04-12T00:00:00,7.2,15,2.6,5.1,0
2016-04-13T00:00:00,4.4,14.4,2,0,0
2016-04-14T00:00:00,6.1,16.7,2.9,0,0
2016-04-15T00:00:00,5.6,18.3,1.7,0,0
2016-04-16T00:00:00,6.1,20,2.2,0,0
2016-04-17T00:00:00,6.7,23.9,1.3,0,0
2016-04-18T00:00:00,10.6,27.8,1.7,0,0
2016-04-19T00:00:00,12.8,22.8,3.4,0,0
2016-04-20T00:00:00,9.4,20.6,2.7,0,0
2016-04-21T00:00:00,9.4,22.8,2.5,0,0
2016-04-22T00:00:00,16.7,26.1,1.9,0,0
2016-04-23T00:00:00,12.2,21.7,3.2,4.1,0
2016-04-24T00:00:00,8.3,20,2.6,0,0
2016-04-25T00:00:00,10,20.6,1.8,0,0
2016-04-26T00:00:00,8.3,15.6,3.2,6.1,0
2016-04-27T00:00:00,7.8,16.7,1.9,0,0
2016-04-28T00:00:00,8.9,15,2.1,0,0
2016-04-29T00:00:00,7.2,14.4,2.6,1.3,0
2016-04-30T00:00:00,7.8,18.3,2.6,0,0
2016-05-01T00:00:00,7.2,10.6,2.2,4.1,0
2016-05-02T00:00:00,7.2,15.6,1,1,0
2016-05-03T00:00:00,10.6,13.3,2.7,15.5,0
2016-05-04T00:00:00,8.9,11.1,3.9,0.3,0
2016-05-05T00:00:00,7.8,13.9,3.7,0,0
2016-05-06T00:00:00,8.9,12.2,3.5,13.7,0
2016-05-07T00:00:00,8.9,15.6,2,0,0
2016-05-08T00:00:00,9.4,18.9,2.1,4.1,0
2016-05-09T00:00:00,11.1,22.2,2.3,0,0
2016-05-10T00:00:00,10,17.2,2.2,0,0
2016-05-11T00:00:00,10,24.4,1.1,0,0
2016-05-12T00:00:00,13.3,26.7,1.5,0,0
2016-05-13T00:00:00,13.9,18.3,0,6.4,0
2016-05-14T00:00:00,13.3,22.8,0,0,0
2016-05-15T00:00:00,7.8,15,0,0,0
2016-05-16T00:00:00,6.1,18.9,0,0,0
2016-05-17T00:00:00,11.1,17.8,1.7,0,0
2016-05-18T00:00:00,11.1,20,0,0,0
2016-05-19T00:00:00,12.2,22.8,0.6,0,0
2016-05-20T00:00:00,11.7,24.4,2,0,0
2016-05-21T00:00:00,12.2,18.9,1.7,1,0
2016-05-22T00:00:00,11.1,21.1,1.6,2.3,0
2016-05-23T00:00:00,13.3,25.6,1.1,0.5,0
2016-05-24T00:00:00,14.4,22.8,0.9,4.6,0
2016-05-25T00:00:00,16.1,31.1,1.9,0,0
2016-05-26T00:00:00,20.6,32.2,1.6,0,0
2016-05-27T00:00:00,22.8,30.6,1.7,0,0
2016-05-28T00:00:00,21.7,33.3,2,0,0
2016-05-29T00:00:00,21.1,30.6,2.2,0,0
2016-05-30T00:00:00,20,27.8,1.4,41.9,0
2016-05-31T00:00:00,21.7,29.4,1.4,0,0
2016-06-01T00:00:00,18.9,28.3,2.7,0,0
2016-06-02T00:00:00,16.7,25.6,2.1,0,0
2016-06-03T00:00:00,17.2,21.1,0.6,1,0
2016-06-04T00:00:00,18.9,28.3,1.1,10.2,0
2016-06-05T00:00:00,18.3,21.7,1.5,23.1,0
2016-06-06T00:00:00,18.3,28.3,2.5,0,0
2016-06-07T00:00:00,17.8,29.4,2.3,0,0
2016-06-08T00:00:00,11.1,19.4,3.4,11.4,0
2016-06-09T00:00:00,12.2,21.7,4,0,0
2016-06-10T00:00:00,13.9,25,2.4,0,0
2016-06-11T00:00:00,15,31.1,1.5,0,0
2016-06-12T00:00:00,16.7,28.3,3.6,0,0
2016-06-13T00:00:00,13.9,23.3,3.3,0,0
2016-06-14T00:00:00,14.4,26.1,1.9,0,0
2016-06-15T00:00:00,16.7,29.4,1.1,0,0
2016-06-16T00:00:00,18.3,23.3,0.8,5.6,0
2016-06-17T00:00:00,17.2,25.6,2.1,0,0
2016-06-18T00:00:00,16.1,30.6,1.2,0,0
2016-06-19T00:00:00,18.9,31.1,1.3,0,0
2016-06-20T00:00:00,17.8,28.9,1.4,0,0
2016-06-21T00:00:00,22.2,30.6,2.2,0,0
2016-06-22T00:00:00,20,30,1.8,0,0
2016-06-23T00:00:00,20.6,28.3,0.9,0,0
2016-06-24T00:00:00,19.4,28.9,2.8,0,0
2016-06-25T00:00:00,17.8,30,1.6,0,0
2016-06-26T00:00:00,19.4,30.6,1.1,0,0
2016-06-27T00:00:00,19.4,28.3,2.2,11.4,0
2016-06-28T00:00:00,20,24.4,1.6,3,0
2016-06-29T00:00:00,19.4,28.3,1,0.3,0
2016-06-30T00:00:00,19.4,29.4,1.3,0,0
2016-07-01T00:00:00,18.9,26.1,1.5,21.1,0
2016-07-02T00:00:00,17.2,24.4,2.4,0,0
2016-07-03T00:00:00,17.8,25.6,1.4,0,0
2016-07-04T00:00:00,18.9,28.9,1.4,12.4,0
2016-07-05T00:00:00,20.6,30,1.3,16.8,0
2016-07-06T00:00:00,23.9,32.8,1.1,0,0
2016-07-07T00:00:00,25,31.7,0.9,1,0
2016-07-08T00:00:00,19.4,30,2.4,2,0
2016-07-09T00:00:00,18.3,22.2,1.8,13.5,0
2016-07-10T00:00:00,18.9,26.7,1.9,0,0
2016-07-11T00:00:00,18.3,27.2,1.5,0,0
2016-07-12T00:00:00,20,27.8,1.9,0,0
2016-07-13T00:00:00,21.7,29.4,2.1,0,0
2016-07-14T00:00:00,22.8,31.1,1.3,15.7,0
2016-07-15T00:00:00,26.1,31.1,2,0,0
2016-07-16T00:00:00,23.9,32.2,1.9,0,0
2016-07-17T00:00:00,23.9,31.7,1.2,0,0
2016-07-18T00:00:00,22.2,33.9,2.6,8.9,0
2016-07-19T00:00:00,22.8,28.3,2.2,0,0
2016-07-20T00:00:00,20,29.4,1.4,0,0
2016-07-21T00:00:00,21.7,32.2,2.3,0,0
2016-07-22T00:00:00,23.3,34.4,2.9,0,0
2016-07-23T00:00:00,26.7,35.6,2.2,0,0
2016-07-24T00:00:00,23.9,34.4,1.8,0,0
2016-07-25T00:00:00,22.8,33.9,1.5,25.4,0
2016-07-26T00:00:00,22.2,31.7,1.9,0,0
2016-07-27T00:00:00,23.3,32.8,0.9,0,0
2016-07-28T00:00:00,23.9,35,1.4,0,0
2016-07-29T00:00:00,20.6,29.4,1.9,27.7,0
2016-07-30T00:00:00,22.8,28.9,1.6,6.4,0
2016-07-31T00:00:00,21.7,25.6,1.9,27.4,0
2016-08-01T00:00:00,20.6,26.7,2.2,0,0
2016-08-02T00:00:00,20,26.1,3.1,0,0
2016-08-03T00:00:00,18.9,26.7,1.3,0,0
2016-08-04T00:00:00,19.4,27.2,0.9,0,0
2016-08-05T00:00:00,20.6,28.3,1.7,0,0
2016-08-06T00:00:00,22.2,30.6,2.3,1.3,0
2016-08-07T00:00:00,21.1,30,1.8,0,0
2016-08-08T00:00:00,21.7,30,0.6,0,0
2016-08-09T00:00:00,21.7,30.6,1.2,0,0
2016-08-10T00:00:00,23.9,30,1.8,2.3,0
2016-08-11T00:00:00,23.3,32.8,2,3.8,0
2016-08-12T00:00:00,22.8,33.9,2.3,8.1,0
2016-08-13T00:00:00,27.2,35.6,1.8,0,0
2016-08-14T00:00:00,25.6,34.4,1.7,1.5,0
2016-08-15T00:00:00,25,33.3,1.3,0,0
2016-08-16T00:00:00,25.6,30.6,1.8,2.8,0
2016-08-17T00:00:00,25,29.4,2.4,0.3,0
2016-08-18T00:00:00,22.2,29.4,0.7,0.8,0
2016-08-19T00:00:00,23.3,31.1,1,0.3,0
2016-08-20T00:00:00,21.1,28.3,2.1,20.8,0
2016-08-21T00:00:00,22.8,30,1.9,7.9,0
2016-08-22T00:00:00,18.3,26.1,2.6,0,0
2016-08-23T00:00:00,16.1,27.8,0.8,0,0
2016-08-24T00:00:00,20,31.1,0,0,0
2016-08-25T00:00:00,20.6,30,0,0.3,0
2016-08-26T00:00:00,23.9,32.2,0,0,0
2016-08-27T00:00:00,22.8,31.7,1.2,0,0
2016-08-28T00:00:00,22.2,31.7,1.1,0,0
2016-08-29T00:00:00,23.3,32.8,2.4,0,0
2016-08-30T00:00:00,20.6,30,1.4,0,0
2016-08-31T00:00:00,23.3,31.7,1.5,0,0
2016-09-01T00:00:00,20.6,26.1,0.8,12.7,0
2016-09-02T00:00:00,18.9,27.2,2.7,0,0
2016-09-03T00:00:00,18.9,23.9,3,0,0
2016-09-04T00:00:00,18.3,26.7,3,0,0
2016-09-05T00:00:00,18.3,28.9,3.4,0,0
2016-09-06T00:00:00,21.7,26.7,4.3,0,0
2016-09-07T00:00:00,21.7,29.4,2.9,0,0
2016-09-08T00:00:00,21.7,31.7,1.2,0,0
2016-09-09T00:00:00,23.9,32.8,1.7,5.6,0
2016-09-10T00:00:00,23.3,32.2,1.8,0,0
2016-09-11T00:00:00,19.4,28.3,2.6,0,0
2016-09-12T00:00:00,16.7,25.6,1.9,0,0
2016-09-13T00:00:00,17.8,28.3,1.8,0,0
2016-09-14T00:00:00,19.4,32.8,2.2,14.2,0
2016-09-15T00:00:00,16.1,23.3,2.2,0,0
2016-09-16T00:00:00,16.1,22.8,1.2,0,0
2016-09-17T00:00:00,15,25,1.5,0,0
2016-09-18T00:00:00,21.1,27.8,1.6,0,0
2016-09-19T00:00:00,20.6,24.4,1.1,17.3,0
2016-09-20T00:00:00,20,27.8,1,0,0
2016-09-21T00:00:00,20,28.9,1.7,0,0
2016-09-22T00:00:00,18.3,30,1.1,0,0
2016-09-23T00:00:00,17.8,30.6,0.8,0.3,0
2016-09-24T00:00:00,14.4,21.7,2.3,5.1,0
2016-09-25T00:00:00,12.2,21.1,1.3,0,0
2016-09-26T00:00:00,12.2,23.3,2,0,0
2016-09-27T00:00:00,17.8,23.3,1.4,5.6,0
2016-09-28T00:00:00,13.3,20.6,3.6,0,0
2016-09-29T00:00:00,13.9,17.8,5,0,0
2016-09-30T00:00:00,13.3,15,4.3,10.2,0
2016-10-01T00:00:00,13.3,16.7,3.4,0,0
2016-10-02T00:00:00,13.9,17.2,1.2,0,0
2016-10-03T00:00:00,15.6,22.2,1,0,0
2016-10-04T00:00:00,15.6,20.6,3.4,0,0
2016-10-05T00:00:00,11.7,19.4,2.1,0,0
2016-10-06T00:00:00,12.8,22.8,0.9,0,0
2016-10-07T00:00:00,13.9,23.9,1.1,0,0
2016-10-08T00:00:00,14.4,20,0.9,5.8,0
2016-10-09T00:00:00,10.6,18.3,3.3,14,0
2016-10-10T00:00:00,8.3,17.8,2.1,0,0
2016-10-11T00:00:00,7.8,17.2,1.6,0,0
2016-10-12T00:00:00,11.7,18.9,0.5,0,0
2016-10-13T00:00:00,11.7,19.4,1.3,0,0
2016-10-14T00:00:00,8.3,16.7,2.1,0,0
2016-10-15T00:00:00,7.2,18.3,1.4,0,0
2016-10-16T00:00:00,11.7,20.6,1.8,0,0
2016-10-17T00:00:00,17.2,27.2,1.2,0,0
2016-10-18T00:00:00,19.4,27.2,1.8,0,0
2016-10-19T00:00:00,18.3,29.4,2,0,0
2016-10-20T00:00:00,16.7,21.1,2.8,0,0
2016-10-21T00:00:00,13.9,20.6,1,28.2,0
2016-10-22T00:00:00,8.3,13.9,4.7,7.4,0
2016-10-23T00:00:00,7.2,16.1,3.8,0,0
2016-10-24T00:00:00,8.3,16.7,2.7,0,0
2016-10-25T00:00:00,6.1,11.1,2.9,0,0
2016-10-26T00:00:00,3.3,10.6,1.8,0,0
2016-10-27T00:00:00,4.4,12.8,2.3,35.8,0
2016-10-28T00:00:00,5.6,10.6,3.7,0,0
2016-10-29T00:00:00,3.9,17.8,1.9,0,0
2016-10-30T00:00:00,12.2,24.4,1.7,14.2,0
2016-10-31T00:00:00,6.7,12.2,2.2,0,0
2016-11-01T00:00:00,4.4,14.4,1.4,0,0
2016-11-02T00:00:00,12.2,21.1,1.4,0,0
2016-11-03T00:00:00,13.9,22.2,2.3,0,0
2016-11-04T00:00:00,8.3,16.1,2.1,0,0
2016-11-05T00:00:00,6.7,16.7,1.4,0,0
2016-11-06T00:00:00,7.2,15,3.4,0,0
2016-11-07T00:00:00,5,11.7,2.4,0,0
2016-11-08T00:00:00,5,18.9,1.1,0,0
2016-11-09T00:00:00,9.4,15,1.6,1.5,0
2016-11-10T00:00:00,4.4,13.3,2.6,0,0
2016-11-11T00:00:00,5,17.2,3.7,0,0
2016-11-12T00:00:00,2.8,10,2.4,0,0
2016-11-13T00:00:00,5,16.1,2.4,0,0
2016-11-14T00:00:00,7.8,16.7,1.6,0,0
2016-11-15T00:00:00,8.3,13.3,2.5,46,0
2016-11-16T00:00:00,7.2,16.1,1.8,0,0
2016-11-17T00:00:00,9.4,16.1,1.9,0,0
2016-11-18T00:00:00,6.7,17.8,1.1,0,0
2016-11-19T00:00:00,2.8,17.2,2.2,6.4,0
2016-11-20T00:00:00,1.1,5.6,4.6,7.9,0
2016-11-21T00:00:00,2.2,5,5.9,0,0
2016-11-22T00:00:00,2.8,5,4.3,0,0
2016-11-23T00:00:00,1.7,7.2,2.2,0,0
2016-11-24T00:00:00,3.3,8.9,2,0.8,0
2016-11-25T00:00:00,7.2,12.2,0.9,0.5,0
2016-11-26T00:00:00,4.4,10,2,0,0
2016-11-27T00:00:00,3.9,10,2.1,0,0
2016-11-28T00:00:00,3.3,11.1,1.5,0,0
2016-11-29T00:00:00,10.6,15.6,2.2,55.9,0
2016-11-30T00:00:00,10,14.4,2.8,18.5,0
2016-12-01T00:00:00,5.6,12.2,3.4,1.8,0
2016-12-02T00:00:00,4.4,10.6,3.9,0,0
2016-12-03T00:00:00,5,8.3,3.9,0,0
2016-12-04T00:00:00,3.9,8.3,2.2,0,0
2016-12-05T00:00:00,3.3,9.4,2.5,4.8,0
2016-12-06T00:00:00,2.8,7.8,2.4,8.9,0
2016-12-07T00:00:00,4.4,7.8,1.7,2.3,0
2016-12-08T00:00:00,1.7,7.2,0,0,0
2016-12-09T00:00:00,-1.6,3.9,0,0,0
2016-12-10T00:00:00,-2.1,1.7,2.7,0,0
2016-12-11T00:00:00,-2.1,1.7,1.8,0.8,1
2016-12-12T00:00:00,1.1,7.8,2.8,12.7,0
2016-12-13T00:00:00,1.7,6.1,1.8,0,0
2016-12-14T00:00:00,1.1,5.6,2.5,0,0
2016-12-15T00:00:00,-7.1,1.1,4.9,0,0
2016-12-16T00:00:00,-8.2,-2.7,2.7,0,0
2016-12-17T00:00:00,-4.3,3.9,1.9,18.5,7.1
2016-12-18T00:00:00,-0.5,14.4,3.3,1,0
2016-12-19T00:00:00,-4.9,-0.5,3,0,0
2016-12-20T00:00:00,-6.6,0.6,1.4,0,0
2016-12-21T00:00:00,-1,4.4,1.3,0,0
2016-12-22T00:00:00,2.8,9.4,2.8,0,0
2016-12-23T00:00:00,3.3,8.3,2.9,0,0
2016-12-24T00:00:00,3.3,8.3,2.2,11.9,0
2016-12-25T00:00:00,2.2,10,2.8,0,0
2016-12-26T00:00:00,0.6,10,2.9,0.5,0
2016-12-27T00:00:00,4.4,15.6,3.2,0,0
2016-12-28T00:00:00,1.1,4.4,2.3,0,0
2016-12-29T00:00:00,0.6,7.8,2.4,9.9,0
2016-12-30T00:00:00,0.6,4.4,4.2,0.3,0
2016-12-31T00:00:00,-0.5,6.7,3.1,0,0
2017-01-01T00:00:00,4.4,8.9,2.5,0,0
2017-01-02T00:00:00,2.8,5,4.1,5.3,0
2017-01-03T00:00:00,3.9,6.1,4.8,14.7,0
2017-01-04T00:00:00,1.1,11.1,3.6,0,0
2017-01-05T00:00:00,-2.7,1.1,3.5,0,0
2017-01-06T00:00:00,-3.8,0.6,2.1,1.3,3
2017-01-07T00:00:00,-6.6,-3.2,3.4,8.1,13
2017-01-08T00:00:00,-8.8,-3.8,3.9,0,0
2017-01-09T00:00:00,-9.9,-4.9,2.3,0,0
2017-01-10T00:00:00,-6,7.8,2.1,0,0
2017-01-11T00:00:00,5.6,11.1,2.6,13.2,0
2017-01-12T00:00:00,8.3,18.9,3.4,1.3,0
2017-01-13T00:00:00,0,16.7,3.2,0,0
2017-01-14T00:00:00,-2.1,1.1,1.9,3,1.5
2017-01-15T00:00:00,-1,3.3,1.9,0,0
2017-01-16T00:00:00,-1,6.1,2.1,0,0
2017-01-17T00:00:00,3.3,5.6,2.2,8.9,0
2017-01-18T00:00:00,3.3,5,2.6,1.5,0
2017-01-19T00:00:00,3.9,9.4,1.6,0,0
2017-01-20T00:00:00,4.4,7.2,1.8,2.5,0
2017-01-21T00:00:00,5,9.4,1.7,0,0
2017-01-22T00:00:00,6.1,8.9,3,1.3,0
2017-01-23T00:00:00,2.2,6.7,8.2,29.5,0
